,dates,NEE_uStar_f,LH_f,VPD_orig,Tower_T,2DWindspeed,NetRadi,H2,O18,C13
110,2017-12-20,,,5.591428987385069,5.4233270833333345,,17.16354166666667,,,
111,2017-12-21,,,1.1204755763084118,-4.89289375,,19.952083333333327,,,
112,2017-12-22,,,1.5414606501849581,-6.761595833333335,,5.382916666666674,,,
113,2017-12-23,,,2.9489843717190705,1.807833333333334,,15.781875,-167.695988880129,-19.0591926402195,
114,2017-12-24,,,1.4429862813344185,-4.3298499999999995,,-8.144791666666652,-193.317715157213,-24.6819085279495,
115,2017-12-25,,,1.0217847435137601,1.2491458333333332,,53.97666666666667,,,
116,2017-12-26,,,2.292946024093266,1.1142479166666666,,11.77520833333333,-218.938811090517,-27.1715361839066,
117,2017-12-27,,,2.8290909845683703,1.6692999999999998,,8.572500000000005,-192.986258502937,-24.3389593479308,
118,2017-12-28,,,3.829791096943818,1.59974358974359,,17.023125000000007,,,
119,2017-12-29,,,,,,9.83270833333333,,,
120,2017-12-30,,,,,,-14.263191489361702,,,
121,2017-12-31,,,,,,14.487916666666662,-183.200043915755,-22.1713735858442,
122,2018-01-01,,,,,,16.96708333333333,,,
123,2018-01-02,,,,,,10.602500000000017,,,
124,2018-01-03,,,,,,0.3174468085106533,,,
125,2018-01-04,,,,,,17.055416666666677,,,
126,2018-01-05,,,,,,26.982291666666672,,,
127,2018-01-06,,,,,,1.732916666666665,-200.382708283094,-26.1516436243498,-26.605352041467
128,2018-01-07,,,,,,34.53166666666666,,,-36.9563769200848
129,2018-01-08,,,,,,-4.5389583333333325,-177.951510624415,-20.5418813659263,
130,2018-01-09,,,,,,17.072291666666665,-135.227287423831,,
131,2018-01-10,,,0.41481562732302635,1.1714230769230771,,15.640000000000006,,,-23.2536372434158
132,2018-01-11,,,2.0447161587711324,0.9482958333333333,,31.336041666666674,,,
133,2018-01-12,,,3.8165050392176703,4.722252083333333,,11.678958333333322,,,
134,2018-01-13,,,2.460145057192038,1.6316979166666663,,23.860624999999995,,,
135,2018-01-14,,,2.4347239397931504,1.2373791666666667,,25.14229166666668,,,
136,2018-01-15,,,2.015542987136672,1.2586000000000002,,27.19187500000001,-156.926743169969,-19.4494395596504,
137,2018-01-16,,,2.7001998067547266,1.4882374999999997,,19.64874999999999,,,
138,2018-01-17,,,2.902279310611274,2.2677895833333337,,30.456874999999993,-159.681200605758,,
139,2018-01-18,,,3.1910034232859683,3.535758333333334,,15.464791666666676,-185.08902184229,-25.6727459510503,
140,2018-01-19,,,6.802632078463019,9.233539583333334,,-20.67958333333333,,,
141,2018-01-20,,,0.5734425292092169,-2.651029166666666,,20.232291666666676,,,
142,2018-01-21,,,1.4461507443416153,-3.9344916666666663,,2.959583333333343,-153.877617972974,-15.0541236934899,
143,2018-01-22,,,0.9320414450421565,-7.679806249999999,,-4.409583333333331,,,
144,2018-01-23,,,1.338223477896717,-4.290779166666668,,30.185000000000006,,,
145,2018-01-24,,,2.2881811248514285,-1.804387234042553,,6.387234042553188,,,
146,2018-01-25,,,6.3255324108800925,5.286706250000001,,-9.733333333333348,,,
147,2018-01-26,,,2.3390166516342323,-1.9282625,,49.27875,,,
148,2018-01-27,,,2.8167375204045517,-2.0984458333333347,,29.349375000000006,,,
149,2018-01-28,,,3.892753699961648,2.963702083333334,,48.98666666666665,,,
150,2018-01-29,,,3.032086776011622,2.79305625,,33.704791666666665,-128.384954171468,-16.9065648532011,
151,2018-01-30,,,6.299662446976012,7.147650000000001,,42.77833333333333,-132.755649399031,,-30.1548153797363
152,2018-01-31,,,6.700830817000114,7.84274375,,30.956041666666668,,,
153,2018-02-01,,,3.841539740186793,3.9415562499999983,,34.40916666666668,,,
154,2018-02-02,,,4.594833328785055,5.845777083333334,,54.57937499999999,,,
155,2018-02-03,,,4.976709762250328,7.395472916666665,,36.47125000000001,,,
156,2018-02-04,,,6.646006422642756,9.18326875,,18.683125000000015,,,
157,2018-02-05,,,5.682066215639678,8.072952083333332,,8.505416666666683,,,
158,2018-02-06,,,3.1309030884175577,2.72405,,21.303750000000015,,,
159,2018-02-07,,,3.443074828355474,1.4844249999999999,,46.688333333333354,,,
160,2018-02-08,,,5.019558600264591,4.757797916666667,,39.815208333333324,,,
161,2018-02-09,,,8.03436553070411,9.403660416666666,,21.372291666666666,-186.98261392922,,
162,2018-02-10,,,4.110598612358433,3.184995833333334,,28.780208333333324,-178.721993155764,-24.2842975234858,
163,2018-02-11,,,2.7015473759114506,-2.868802083333333,,29.908750000000015,,,
164,2018-02-12,,,5.024748687292056,2.884172916666667,,65.93645833333333,-167.276628596516,-22.1665132473562,
165,2018-02-13,,,1.7412949092243297,-0.6305416666666667,,40.21833333333333,,,
166,2018-02-14,,,3.46027804062197,2.7499687500000003,,48.516041666666666,,,
167,2018-02-15,,,2.827950725007311,0.5441479166666665,,73.17687500000002,,,
168,2018-02-16,,,2.635774403818219,-3.5893166666666687,,57.02645833333332,,,
169,2018-02-17,,,4.774068046284149,0.8359458333333332,,61.458124999999974,,,
170,2018-02-18,,,7.163287712479594,7.059327083333332,,22.349791666666665,,,
171,2018-02-19,,,0.5059546187552645,-4.4875875,,25.501041666666662,,,
172,2018-02-20,,,0.7443649853031896,-10.194672916666667,,16.128125000000015,,,
173,2018-02-21,,,0.7082941269912235,-12.703725641025638,,-17.464615384615378,,,
174,2018-02-22,,,1.3130657279923514,-8.416885416666666,,14.623124999999993,,,
175,2018-02-23,,,0.5379668521221634,-6.455566666666665,,31.364375,,,
176,2018-02-24,,,1.0742146450407668,-9.932804166666669,,9.991041666666666,,,
177,2018-02-25,,,1.2265954114608568,-6.712354166666668,,34.052083333333336,,,
178,2018-02-26,,,2.5131412094348273,-3.660352083333334,,19.54020833333335,,,
179,2018-02-27,,,1.750005602803925,-1.440547916666666,,44.36833333333332,-161.443480374338,,
180,2018-02-28,,,0.9060979333284056,-3.5348145833333344,,46.281666666666666,-140.171635988593,-15.9369379781023,
181,2018-03-01,,,1.934856029238019,-0.5665500000000002,,11.822708333333324,,-30.8938748953432,
182,2018-03-02,,,4.655871148608563,4.41435625,,50.099791666666654,,,
183,2018-03-03,,,2.8421322709492416,1.7295208333333338,,22.04717391304348,-195.603678444301,-24.8713554453961,
184,2018-03-04,,,1.272502237976028,-2.0733166666666665,,89.26895833333333,,,
185,2018-03-05,,,2.2761472567792858,-2.822247916666665,,77.03270833333332,,,
186,2018-03-06,,,2.4694398549302408,-3.585414583333335,,71.92,,,
187,2018-03-07,,,3.4027238483458135,-0.9876833333333331,,70.51479166666667,,,
188,2018-03-08,,,4.718508075940402,3.669916666666666,,85.95666666666666,,,-30.2685858292731
189,2018-03-09,,,6.4851906011672975,7.098977083333331,,69.91333333333334,,,
190,2018-03-10,,,5.190328346226361,5.743177083333333,,105.17229166666668,,,
191,2018-03-11,,,5.24844044046001,6.309804166666666,,95.96250000000002,,,-27.3318702585773
192,2018-03-12,,,5.660178449562832,7.671602083333333,,103.09833333333334,,,-30.7918650559393
193,2018-03-13,,,5.650702691129445,7.867685416666667,,52.081041666666664,,,-26.412788770624
194,2018-03-14,,,7.0440370575602484,11.846287234042553,,13.56,,,
195,2018-03-15,,,1.0375173721405162,1.4684770833333332,,130.17749999999998,,,
196,2018-03-16,,,2.279941615989785,1.1751062499999998,,60.541875000000026,,,
197,2018-03-17,,,3.659028114128263,,,,,,
198,2018-03-18,,,1.670828113426093,,,,,,
199,2018-03-19,,,2.3020191311195233,,,,,,
200,2018-03-20,,,4.6648926872893295,,,,,,
201,2018-03-21,,,6.179946403945247,,,,,,
202,2018-03-22,,,6.4888577322805645,,,,,,
203,2018-03-23,,,3.8301158351369526,,,,,,
204,2018-03-24,,,5.610464496396021,,,,,,
205,2018-03-25,,,1.92227242120371,,,,,,
206,2018-03-26,,,2.181399039572129,-0.9586145833333329,,129.7522916666667,,,
207,2018-03-27,,,3.6832447429241166,1.1526687500000001,,118.47520833333334,,,
208,2018-03-28,,,5.318673449294583,5.638812499999999,,122.71833333333335,,,
209,2018-03-29,,,6.36743806842119,6.8011291666666684,,110.31999999999998,,,
210,2018-03-30,,,6.032081409515296,,,,,,
211,2018-03-31,,,10.38368307460951,,,,,,
212,2018-04-01,,,9.171956433863189,,,,,,
213,2018-04-02,,,8.922846233745732,,,,,,
214,2018-04-03,,,4.233698706401033,,,,,,
215,2018-04-04,,,6.969763996989886,,,,,,
216,2018-04-05,,,6.560631402381193,,,,,,
217,2018-04-06,,,5.268846890257063,,,,,,
218,2018-04-07,,,0.59788724537688,,,,,,
219,2018-04-08,,,4.194467611388801,,,,,,
220,2018-04-09,,,5.242879218632504,,,,,,
221,2018-04-10,,,6.1399731082884506,8.127324999999999,,67.12291666666665,,-15.3466326259033,
222,2018-04-11,,,11.644244522904655,,,,,,
223,2018-04-12,,,6.58400163613739,,,,,,
224,2018-04-13,,,3.5254202423011454,,,,,,
225,2018-04-14,,,4.794471629535523,,,,,,
226,2018-04-15,,,7.784487243281348,,,,,,
227,2018-04-16,,,15.23382749845384,,,,,,
228,2018-04-17,,,2.6843741261318903,,,,,,
229,2018-04-18,,,5.0303522397968266,,,,,,
230,2018-04-19,,,9.089756610613081,,,,,,
231,2018-04-20,,,6.296091265885576,8.510791891891891,,40.81594594594596,-151.110431390831,-20.6867789900822,
232,2018-04-21,,,,,,,,,
233,2018-04-22,,,,,,,,-18.5003571797554,
234,2018-04-23,,,,,,,,,
235,2018-04-24,,,,,,,-196.299040374299,-25.4721070720763,
236,2018-04-25,,,,,,,,,
237,2018-04-26,,,21.6487612950088,21.07867142857143,,,-134.918071116095,-16.2726951185313,
238,2018-04-27,,,14.58391428763102,15.672150000000002,,145.6127659574468,-150.914662898649,-17.3221416760694,
239,2018-04-28,,,19.248358377236663,19.539612500000004,,147.65021276595746,,,-30.7565241279059
240,2018-04-29,,,10.290877678360662,12.929618749999998,,130.48574468085107,-117.336743427365,-13.1013675415192,
241,2018-04-30,,,3.566393804510993,5.792547916666666,,177.1291666666667,,,
242,2018-05-01,,,4.277299629771403,6.3846145833333345,,123.02229166666667,-131.378639021232,-16.8351948192769,
243,2018-05-02,,,4.9203040574134205,8.350695833333335,,94.21270833333331,-155.590910541403,,
244,2018-05-03,,,5.252587496790629,8.729368181818181,,80.36545454545454,-165.872742587835,-21.0800548534184,-32.4977984891833
245,2018-05-04,,,10.123774824083574,12.392766666666661,,164.09229166666665,-147.300679278468,-18.2597557408727,
246,2018-05-05,,,14.01044104338734,16.018089583333335,,136.95499999999998,-127.656131373816,-14.7899784325422,-29.4379182333568
247,2018-05-06,,,17.4626488744413,18.851147916666665,,115.1225,-142.442274474103,-13.7653885486337,-27.7332185702581
248,2018-05-07,,,20.001871209896034,20.282943750000005,,166.56044444444444,-108.644193506487,-14.6371224442811,-27.5489433395275
249,2018-05-08,,,15.712080017185931,17.961629166666665,,160.8179166666667,-141.060695925825,,-28.4235622992354
250,2018-05-09,,,17.368708805538855,19.376035416666667,,151.49020833333333,-115.034752727916,,-29.9841209636662
251,2018-05-10,,,14.209101371057772,18.545393750000002,,97.57354166666666,-131.239144058102,-17.8308941533806,
252,2018-05-11,,,5.138015016219222,11.694597916666666,,34.78562499999999,,,
253,2018-05-12,,,1.4920722514062603,5.4654125,,120.470625,,,-29.9158234075632
254,2018-05-13,,,5.869354557061957,8.232654166666666,,150.43770833333332,,,-34.9275434193154
255,2018-05-14,,,4.3587928407596825,9.785514583333333,,162.13916666666668,,,-28.1199270696498
256,2018-05-15,,,6.58480107629369,11.049989583333334,,168.18312499999996,-159.547831135263,-20.9997236934325,-31.1395251441977
257,2018-05-16,,,10.721221792513427,14.840537500000002,,176.62375,-142.385539517012,-18.4260467896947,-30.8395807858319
258,2018-05-17,,,15.03731399328546,17.18540833333334,,151.8654166666667,-159.149042149321,-20.399722571516,
259,2018-05-18,,,7.60730821121751,13.090104166666665,,121.76583333333336,-132.984734162432,,
260,2018-05-19,,,7.457827477921515,13.156047916666667,,151.54666666666668,,,-29.1293568778325
261,2018-05-20,,,10.378306485388233,15.437993749999999,,112.20937500000001,-141.824691798964,-17.7789556391367,-30.0856561178108
262,2018-05-21,,,11.161840859519549,15.670416666666668,,138.40395833333335,-158.249829058133,-17.8582324438885,-30.260849155389
263,2018-05-22,,,9.185274377497178,15.067970833333334,,80.10583333333334,-102.760372300077,,
264,2018-05-23,,,6.603403765200223,12.366943750000003,,131.85395833333334,-135.564201937656,-16.2294074470967,-28.3217484109439
265,2018-05-24,,,13.592624363688131,17.41003333333333,,181.33416666666668,-140.684520421263,-16.805703989393,-29.9076666467776
266,2018-05-25,,,18.720281010179864,19.64010625,,183.15340425531917,-131.362728924086,-14.6674109149601,-31.8725859643823
267,2018-05-26,,,19.487730971455097,19.29173541666667,,187.18043478260867,,,
268,2018-05-27,,,8.89229285325474,13.942370833333335,,92.08104166666668,-164.613982544341,,
269,2018-05-28,,,4.471648452025533,11.440014583333335,,113.11666666666669,,,-28.7732565476368
270,2018-05-29,,,4.921389315439476,12.772477083333335,,149.09895833333331,-140.488838352974,-21.1832161928276,-28.9123737099266
271,2018-05-30,,,12.309048699181359,17.87548958333333,,162.29291666666668,,,
272,2018-05-31,,,15.224942167523475,19.01640416666667,,156.28479166666665,,,
273,2018-06-01,,,10.52000803168808,15.228504166666665,,160.7985416666667,-123.126063465847,,
274,2018-06-02,,,11.534187868602714,14.080779166666668,,194.37695652173915,-121.588411519586,-15.4352228520861,
275,2018-06-03,,,17.357839397425,18.236224999999994,,176.02541666666664,,,
276,2018-06-04,,,24.265832261929862,22.270329166666667,,179.21021276595744,-120.719262512589,-13.9586113671984,
277,2018-06-05,,,29.002764699609326,24.91402916666667,,179.85177777777778,,,-26.7015432895225
278,2018-06-06,,,25.638740236852186,23.66410833333333,,167.28624999999997,,,-27.0034862506052
279,2018-06-07,,,25.78979385810825,23.350152083333327,,191.0757142857143,-103.685149325368,-11.0585761508335,-31.8009598973064
280,2018-06-08,,,23.855986588422166,22.722281250000005,,149.49,-124.722382548818,-15.6381092844153,
281,2018-06-09,,,25.61728886920525,23.27357291666667,,185.1982608695652,-111.336452219618,-12.0921550217719,-31.6335773834854
282,2018-06-10,,,18.09129259473521,18.79085416666667,,204.38219512195127,-129.379038834595,-16.0255853268957,
283,2018-06-11,,,14.486684794608834,14.8429375,,175.29708333333335,,,
284,2018-06-12,,,16.7986748827011,18.863954166666666,,166.8577083333333,-139.138467352693,-17.4856485562529,
285,2018-06-13,,,24.044708121753988,22.506712500000003,,170.6489583333333,,,-32.9973204833859
286,2018-06-14,,,32.8557377828851,26.7193,,184.05999999999997,,,
287,2018-06-15,,,24.36457285051992,23.732791666666667,,158.56295454545457,-105.492268373932,-11.3882086949753,
288,2018-06-16,,,18.86367543300411,21.900345833333343,,164.09511111111112,-161.141213593464,-21.1894510608021,
289,2018-06-17,,,18.14322902376911,,,,,,
290,2018-06-18,,,13.92103131675105,,,,,,
291,2018-06-19,,,13.211209334062614,,,,,,
292,2018-06-20,,,15.275729281286416,18.52225416666666,,178.57291666666666,-169.431243992567,-25.4888078206523,
293,2018-06-21,,,22.309065183571153,22.591541666666668,,173.93895833333332,-168.544181027856,-20.4806865562822,
294,2018-06-22,,,20.741323938354473,22.06484166666667,,169.25812499999998,-143.862709688483,-18.5178262535541,
295,2018-06-23,,,21.65295529848886,21.769047916666665,,177.55375,-203.230575939906,-24.8202783658161,-37.5972702286659
296,2018-06-24,,,16.803127182207128,19.717177083333333,,202.38906976744184,-139.014748617175,-18.9297801370302,
297,2018-06-25,,,20.81105673578853,20.730137499999994,,174.72744680851062,-137.256297435151,-18.1959619143331,
298,2018-06-26,,,30.75642754559104,25.82020416666666,,169.93717391304347,,,
299,2018-06-27,,,30.292311475934483,26.226120833333336,,160.0291489361702,-139.54738417917,-17.5707686732794,
300,2018-06-28,,,35.73781291075343,27.989518750000002,,254.60090909090908,,,
301,2018-06-29,,,18.991971962198228,21.699779166666662,,174.87111111111113,,,
302,2018-06-30,,,16.166317832269055,19.01917083333334,,177.88553191489365,,,
303,2018-07-01,,,18.336345277481257,19.023081249999997,,169.63854166666667,,,
304,2018-07-02,,,26.45906341935654,23.872906249999996,,148.5477083333333,-121.555764244824,,
305,2018-07-03,,,25.680330683085927,24.871158333333327,,133.01500000000001,-138.427757858109,-16.3419477746428,
306,2018-07-04,,,23.188651066624786,22.565147916666675,,173.59510638297874,-173.062010984949,-21.2596304788303,
307,2018-07-05,,,30.538955201279922,25.533728205128202,,93.30382352941174,-143.957499407382,-20.208544043156,
308,2018-07-06,,,34.120891946586376,28.632233333333332,,159.27787234042555,-116.355756767403,-13.8271573505779,
309,2018-07-07,,,36.164890126873935,30.231814583333335,,124.5668888888889,-76.4990416197531,-9.86658133846736,
310,2018-07-08,,,30.09936706150224,27.82920625000001,,110.40249999999997,-78.2016508881869,,
311,2018-07-09,,,20.227895684076532,24.879335416666674,,139.74250000000004,,,
312,2018-07-10,,,22.57335631072992,26.025036363636367,,142.16977272727274,-86.9382003025079,,
313,2018-07-11,,,22.434320710928652,25.808006666666667,3.8262261399825492,101.30644444444444,,,
314,2018-07-12,,,19.591643954822167,24.554972916666667,2.322161351719467,85.53020833333335,,,-26.1734033848323
315,2018-07-13,,,20.59400646815303,24.65716875,2.52123949027095,147.21208333333334,,,
316,2018-07-14,,,21.166210379444326,25.548912499999986,2.4814770569343314,69.18520833333335,,,-26.4678900683495
317,2018-07-15,,,21.246497517554356,24.53392083333334,2.2799663510485666,159.39021276595747,,,
318,2018-07-16,,,29.05021927746297,26.865516666666664,2.9221228464529685,149.51787234042553,,,
319,2018-07-17,,44.095783140083306,22.068747889243166,25.202993749999994,3.091647047006042,164.95479166666667,,,-26.698551675608
320,2018-07-18,0.2396677587313825,14.295917554861107,29.29621085337645,27.005458333333333,2.722483487158303,148.99937499999996,,,
321,2018-07-19,0.20697511761945783,8.004698704166666,33.1578298478046,28.245564583333334,2.49307739051806,137.31604166666665,,,
322,2018-07-20,0.20865237201512898,7.974073266666667,26.788499176344075,26.884252083333337,2.6752907694919803,87.58489361702127,,,
323,2018-07-21,0.11555361058292,10.484575441435185,28.227044167792297,27.777010416666656,3.0716521136142965,115.26166666666664,,,
324,2018-07-22,-0.1297568228472222,2.567918614923611,20.026039180072384,24.83797708333333,3.4864292960219387,140.76604166666667,,,
325,2018-07-23,-0.1410528189583333,8.441171281287199,20.32617793377455,24.02416458333334,2.6179748173938817,122.30895833333331,,,
326,2018-07-24,0.013663225010416703,11.531796824466115,28.021363127580454,26.305456250000002,2.9687673441892315,148.24666666666667,,,
327,2018-07-25,-0.08950414496527787,5.924934267185208,29.288109064718384,28.066427083333338,2.6180914770038224,130.40125,,,
328,2018-07-26,0.22316615735099332,7.871590140475777,29.17014118877525,27.798787499999992,2.9359267789166847,96.150625,,,
329,2018-07-27,,40.06404885074361,29.163645036651342,27.10989166666666,3.5242584422188252,150.57500000000002,,,-27.7945550271426
330,2018-07-28,0.2553478180182894,14.242030382470238,34.663810718668906,28.962289583333334,3.3829738768765742,119.63333333333333,,,
331,2018-07-29,0.2309933172846046,7.408377918194443,32.456836432023316,27.677510416666667,3.114051491463865,114.5197916666667,,,
332,2018-07-30,0.06018462506688954,7.534328017447916,29.1096259704546,25.33337916666667,2.541755594282621,126.62311111111111,,,
